"ProductID","Product","Category","Segment","ManufacturerID","Manufacturer"
"1871","Leo UM-09","Urban","Moderation",6,"Leo"
"1872","Leo UM-10","Urban","Moderation",6,"Leo"
"1873","Leo UM-11","Urban","Moderation",6,"Leo"
"1874","Leo UM-12","Urban","Moderation",6,"Leo"
"1875","Leo UM-13","Urban","Moderation",6,"Leo"
"1876","Leo UM-14","Urban","Moderation",6,"Leo"
"1877","Leo UM-15","Urban","Moderation",6,"Leo"
"1878","Leo UM-16","Urban","Moderation",6,"Leo"
"1879","Leo UM-17","Urban","Moderation",6,"Leo"
"1880","Leo UM-18","Urban","Moderation",6,"Leo"
"1881","Leo UM-19","Urban","Moderation",6,"Leo"
"1882","Leo UC-01","Urban","Convenience",6,"Leo"
"1883","Leo UC-02","Urban","Convenience",6,"Leo"
"1884","Leo UC-03","Urban","Convenience",6,"Leo"
"1885","Leo UC-04","Urban","Convenience",6,"Leo"
"1886","Leo UC-05","Urban","Convenience",6,"Leo"
"1887","Leo UC-06","Urban","Convenience",6,"Leo"
"1888","Leo UC-07","Urban","Convenience",6,"Leo"
"1889","Leo UC-08","Urban","Convenience",6,"Leo"
"1890","Leo UC-09","Urban","Convenience",6,"Leo"
"1891","Leo UC-10","Urban","Convenience",6,"Leo"
"1892","Leo UC-11","Urban","Convenience",6,"Leo"
"1893","Leo UC-12","Urban","Convenience",6,"Leo"
"1894","Leo UC-13","Urban","Convenience",6,"Leo"
"1895","Leo UC-14","Urban","Convenience",6,"Leo"
"1896","Leo UC-15","Urban","Convenience",6,"Leo"
"1897","Leo UC-16","Urban","Convenience",6,"Leo"
"1898","Leo UC-17","Urban","Convenience",6,"Leo"
"1899","Leo UC-18","Urban","Convenience",6,"Leo"
"1900","Leo UC-19","Urban","Convenience",6,"Leo"
"1901","Leo UC-20","Urban","Convenience",6,"Leo"
"1902","Leo UC-21","Urban","Convenience",6,"Leo"
"1903","Leo UC-22","Urban","Convenience",6,"Leo"
"1904","Leo UC-23","Urban","Convenience",6,"Leo"
"1905","Leo UC-24","Urban","Convenience",6,"Leo"
"1906","Leo UC-25","Urban","Convenience",6,"Leo"
"1907","Leo UC-26","Urban","Convenience",6,"Leo"
"1908","Currus MA-01","Mix","All Season",4,"Currus"
"1909","Currus MA-02","Mix","All Season",4,"Currus"
"1910","Currus MA-03","Mix","All Season",4,"Currus"
"1911","Currus MA-04","Mix","All Season",4,"Currus"
"1912","Currus MA-05","Mix","All Season",4,"Currus"
"1913","Currus MA-06","Mix","All Season",4,"Currus"
"1914","Currus MA-07","Mix","All Season",4,"Currus"
"1915","Currus MA-08","Mix","All Season",4,"Currus"
"1916","Currus MA-09","Mix","All Season",4,"Currus"
"1917","Currus MA-10","Mix","All Season",4,"Currus"
"1918","Currus MA-11","Mix","All Season",4,"Currus"
"1919","Currus MA-12","Mix","All Season",4,"Currus"
"1920","Currus MA-13","Mix","All Season",4,"Currus"
"1921","Currus MA-14","Mix","All Season",4,"Currus"
"1922","Currus MA-15","Mix","All Season",4,"Currus"
"1923","Currus MA-16","Mix","All Season",4,"Currus"
"1924","Currus MA-17","Mix","All Season",4,"Currus"
"1925","Currus MA-18","Mix","All Season",4,"Currus"
"1926","Currus RP-01","Rural","Productivity",4,"Currus"
"1927","Currus RP-02","Rural","Productivity",4,"Currus"
"1928","Currus RP-03","Rural","Productivity",4,"Currus"
"1929","Currus RP-04","Rural","Productivity",4,"Currus"
"1930","Currus RP-05","Rural","Productivity",4,"Currus"
"1931","Currus RP-06","Rural","Productivity",4,"Currus"
"1932","Currus RP-07","Rural","Productivity",4,"Currus"
"1933","Currus RP-08","Rural","Productivity",4,"Currus"
"1934","Currus RP-09","Rural","Productivity",4,"Currus"
"1935","Currus RP-10","Rural","Productivity",4,"Currus"
"1936","Currus RP-11","Rural","Productivity",4,"Currus"
"1937","Currus RP-12","Rural","Productivity",4,"Currus"
"1938","Currus RP-13","Rural","Productivity",4,"Currus"
"1939","Currus RP-14","Rural","Productivity",4,"Currus"
"1940","Currus RP-15","Rural","Productivity",4,"Currus"
"1941","Currus RP-16","Rural","Productivity",4,"Currus"
"1942","Currus RP-17","Rural","Productivity",4,"Currus"
"1943","Currus RP-18","Rural","Productivity",4,"Currus"
"1944","Currus RP-19","Rural","Productivity",4,"Currus"
"1945","Currus RP-20","Rural","Productivity",4,"Currus"
"1946","Currus RP-21","Rural","Productivity",4,"Currus"
"1947","Currus RP-22","Rural","Productivity",4,"Currus"
"1948","Currus RP-23","Rural","Productivity",4,"Currus"
"1949","Currus RP-24","Rural","Productivity",4,"Currus"
"1950","Currus RP-25","Rural","Productivity",4,"Currus"
"1951","Currus RP-26","Rural","Productivity",4,"Currus"
"1952","Currus RP-27","Rural","Productivity",4,"Currus"
"1953","Currus RP-28","Rural","Productivity",4,"Currus"
"1954","Currus RP-29","Rural","Productivity",4,"Currus"
"1955","Currus RP-30","Rural","Productivity",4,"Currus"
"1956","Currus RP-31","Rural","Productivity",4,"Currus"
"1957","Currus RP-32","Rural","Productivity",4,"Currus"
"1958","Currus RP-33","Rural","Productivity",4,"Currus"
"1959","Currus RP-34","Rural","Productivity",4,"Currus"
"1960","Currus RP-35","Rural","Productivity",4,"Currus"
"1961","Currus RP-36","Rural","Productivity",4,"Currus"
"1962","Currus RP-37","Rural","Productivity",4,"Currus"
"1963","Currus RP-38","Rural","Productivity",4,"Currus"
"1964","Currus RP-39","Rural","Productivity",4,"Currus"
"1965","Currus RP-40","Rural","Productivity",4,"Currus"
"1966","Currus RP-41","Rural","Productivity",4,"Currus"
"1967","Currus RP-42","Rural","Productivity",4,"Currus"
"1968","Currus RP-43","Rural","Productivity",4,"Currus"
"1969","Currus RP-44","Rural","Productivity",4,"Currus"
"1970","Currus RP-45","Rural","Productivity",4,"Currus"
"1971","Currus RP-46","Rural","Productivity",4,"Currus"
"1972","Currus RP-47","Rural","Productivity",4,"Currus"
"1973","Currus RP-48","Rural","Productivity",4,"Currus"
"1974","Currus RP-49","Rural","Productivity",4,"Currus"
"1975","Currus RP-50","Rural","Productivity",4,"Currus"
"1976","Currus RP-51","Rural","Productivity",4,"Currus"
"1977","Currus RP-52","Rural","Productivity",4,"Currus"
"1978","Currus RP-53","Rural","Productivity",4,"Currus"
"1979","Currus RP-54","Rural","Productivity",4,"Currus"
"1980","Currus RP-55","Rural","Productivity",4,"Currus"
"1981","Currus RP-56","Rural","Productivity",4,"Currus"
"1982","Currus RS-01","Rural","Select",4,"Currus"
"1983","Currus RS-02","Rural","Select",4,"Currus"
"1984","Currus RS-03","Rural","Select",4,"Currus"
"1985","Currus RS-04","Rural","Select",4,"Currus"
"1986","Currus RS-05","Rural","Select",4,"Currus"
"1987","Currus RS-06","Rural","Select",4,"Currus"
"1988","Currus RS-07","Rural","Select",4,"Currus"
"1989","Currus RS-08","Rural","Select",4,"Currus"
"1990","Currus RS-09","Rural","Select",4,"Currus"
"1991","Currus RS-10","Rural","Select",4,"Currus"
"1992","Currus RS-11","Rural","Select",4,"Currus"
"1993","Currus RS-12","Rural","Select",4,"Currus"
"1994","Currus UM-01","Urban","Moderation",4,"Currus"
"1995","Currus UM-02","Urban","Moderation",4,"Currus"
"1996","Currus UM-03","Urban","Moderation",4,"Currus"
"1997","Currus UM-04","Urban","Moderation",4,"Currus"
"1998","Currus UR-01","Urban","Regular",4,"Currus"
"1999","Currus UR-02","Urban","Regular",4,"Currus"
"2000","Currus UR-03","Urban","Regular",4,"Currus"
"2001","Currus UR-04","Urban","Regular",4,"Currus"
"2002","Currus UR-05","Urban","Regular",4,"Currus"
"2003","Currus UR-06","Urban","Regular",4,"Currus"
"2004","Currus UR-07","Urban","Regular",4,"Currus"
"2005","Currus UR-08","Urban","Regular",4,"Currus"
"2006","Currus UR-09","Urban","Regular",4,"Currus"
"2007","Currus UR-10","Urban","Regular",4,"Currus"
"2008","Currus UR-11","Urban","Regular",4,"Currus"
"2009","Currus UR-12","Urban","Regular",4,"Currus"
"2010","Currus UR-13","Urban","Regular",4,"Currus"
"2011","Currus UR-14","Urban","Regular",4,"Currus"
"2012","Currus UR-15","Urban","Regular",4,"Currus"
"2013","Currus UR-16","Urban","Regular",4,"Currus"
"2014","Currus UR-17","Urban","Regular",4,"Currus"
"2015","Currus UR-18","Urban","Regular",4,"Currus"
"2016","Currus UR-19","Urban","Regular",4,"Currus"
"2017","Currus UR-20","Urban","Regular",4,"Currus"
"2018","Currus UR-21","Urban","Regular",4,"Currus"
"2019","Currus UR-22","Urban","Regular",4,"Currus"
"2020","Currus UR-23","Urban","Regular",4,"Currus"
"2021","Currus UR-24","Urban","Regular",4,"Currus"
"2022","Currus UR-25","Urban","Regular",4,"Currus"
"2023","Currus UR-26","Urban","Regular",4,"Currus"
"2024","Currus UR-27","Urban","Regular",4,"Currus"
"2025","Currus UR-28","Urban","Regular",4,"Currus"
"2026","Currus UR-29","Urban","Regular",4,"Currus"
"2027","Currus UR-30","Urban","Regular",4,"Currus"
"2028","Currus UR-31","Urban","Regular",4,"Currus"
"2029","Currus UR-32","Urban","Regular",4,"Currus"
"2030","Currus UR-33","Urban","Regular",4,"Currus"
"2031","Currus UR-34","Urban","Regular",4,"Currus"
"2032","Currus UR-35","Urban","Regular",4,"Currus"
"2033","Currus UR-36","Urban","Regular",4,"Currus"
"2034","Currus UR-37","Urban","Regular",4,"Currus"
"2035","Currus UR-38","Urban","Regular",4,"Currus"
"2036","Currus UR-39","Urban","Regular",4,"Currus"
"2037","Currus UR-40","Urban","Regular",4,"Currus"
"2038","Currus UR-41","Urban","Regular",4,"Currus"
"2039","Currus UR-42","Urban","Regular",4,"Currus"
"2040","Currus UR-43","Urban","Regular",4,"Currus"
"2041","Currus UE-01","Urban","Extreme",4,"Currus"
"2042","Currus UE-02","Urban","Extreme",4,"Currus"
"2043","Currus UE-03","Urban","Extreme",4,"Currus"
"2044","Currus UE-04","Urban","Extreme",4,"Currus"
"2045","Currus UE-05","Urban","Extreme",4,"Currus"
"2046","Currus UE-06","Urban","Extreme",4,"Currus"
"2047","Currus UE-07","Urban","Extreme",4,"Currus"
"2048","Currus UE-08","Urban","Extreme",4,"Currus"
"2049","Currus UE-09","Urban","Extreme",4,"Currus"
"2050","Currus UE-10","Urban","Extreme",4,"Currus"
"2051","Currus UE-11","Urban","Extreme",4,"Currus"
"2052","Currus UE-12","Urban","Extreme",4,"Currus"
"2053","Currus UE-13","Urban","Extreme",4,"Currus"
"2054","Currus UE-14","Urban","Extreme",4,"Currus"
"2055","Currus UE-15","Urban","Extreme",4,"Currus"
"2056","Currus UE-16","Urban","Extreme",4,"Currus"
"2057","Currus UE-17","Urban","Extreme",4,"Currus"
"2058","Currus UE-18","Urban","Extreme",4,"Currus"
"2059","Currus UE-19","Urban","Extreme",4,"Currus"
"2060","Currus UE-20","Urban","Extreme",4,"Currus"
"2061","Currus UE-21","Urban","Extreme",4,"Currus"
"2062","Currus UE-22","Urban","Extreme",4,"Currus"
"2063","Currus UE-23","Urban","Extreme",4,"Currus"
"2064","Currus UE-24","Urban","Extreme",4,"Currus"
"2065","Currus UE-25","Urban","Extreme",4,"Currus"
"2066","Currus UC-01","Urban","Convenience",4,"Currus"
"2067","Currus UC-02","Urban","Convenience",4,"Currus"
"2068","Currus UC-03","Urban","Convenience",4,"Currus"
"2069","Currus UC-04","Urban","Convenience",4,"Currus"
"2070","Currus UC-05","Urban","Convenience",4,"Currus"
"2071","Currus UC-06","Urban","Convenience",4,"Currus"
"2072","Currus UC-07","Urban","Convenience",4,"Currus"
"2073","Currus UC-08","Urban","Convenience",4,"Currus"
"2074","Currus UC-09","Urban","Convenience",4,"Currus"
"2075","Currus UC-10","Urban","Convenience",4,"Currus"
"2076","Currus UC-11","Urban","Convenience",4,"Currus"
"2077","Currus UC-12","Urban","Convenience",4,"Currus"
"2078","Currus UC-13","Urban","Convenience",4,"Currus"
"2079","Currus UC-14","Urban","Convenience",4,"Currus"
"2080","Currus UC-15","Urban","Convenience",4,"Currus"
"2081","Currus UC-16","Urban","Convenience",4,"Currus"
"2082","Currus UC-17","Urban","Convenience",4,"Currus"
"2083","Currus UC-18","Urban","Convenience",4,"Currus"
"2084","Currus UC-19","Urban","Convenience",4,"Currus"
"2085","Currus UC-20","Urban","Convenience",4,"Currus"
"2086","Currus UC-21","Urban","Convenience",4,"Currus"
"2087","Currus UC-22","Urban","Convenience",4,"Currus"
"2088","Currus UC-23","Urban","Convenience",4,"Currus"
"2089","Currus UC-24","Urban","Convenience",4,"Currus"
"2090","Currus UC-25","Urban","Convenience",4,"Currus"
"2091","Currus UC-26","Urban","Convenience",4,"Currus"
"2092","Currus UC-27","Urban","Convenience",4,"Currus"
"2093","Currus UC-28","Urban","Convenience",4,"Currus"
"2094","Currus UC-29","Urban","Convenience",4,"Currus"
"2095","Currus UC-30","Urban","Convenience",4,"Currus"
"2096","Currus UC-31","Urban","Convenience",4,"Currus"
"2097","Currus YY-01","Youth","Youth",4,"Currus"
"2098","Currus YY-02","Youth","Youth",4,"Currus"
"2099","Currus YY-03","Youth","Youth",4,"Currus"
"2100","Currus YY-04","Youth","Youth",4,"Currus"
"2101","Currus YY-05","Youth","Youth",4,"Currus"
"2102","Victoria MA-01","Mix","All Season",14,"Victoria"
"2103","Victoria MA-02","Mix","All Season",14,"Victoria"
"2104","Victoria MA-03","Mix","All Season",14,"Victoria"
"2105","Victoria MA-04","Mix","All Season",14,"Victoria"
"2106","Victoria MA-05","Mix","All Season",14,"Victoria"
"2107","Victoria MA-06","Mix","All Season",14,"Victoria"
"2108","Victoria RP-01","Rural","Productivity",14,"Victoria"
"2109","Victoria RP-02","Rural","Productivity",14,"Victoria"
"2110","Victoria UM-01","Urban","Moderation",14,"Victoria"
"2111","Victoria UM-02","Urban","Moderation",14,"Victoria"
"2112","Victoria UM-03","Urban","Moderation",14,"Victoria"
"2113","Victoria UM-04","Urban","Moderation",14,"Victoria"
"2114","Victoria UM-05","Urban","Moderation",14,"Victoria"
"2115","Victoria UM-06","Urban","Moderation",14,"Victoria"
"2116","Victoria UM-07","Urban","Moderation",14,"Victoria"
"2117","Victoria UM-08","Urban","Moderation",14,"Victoria"
"2118","Victoria UM-09","Urban","Moderation",14,"Victoria"
"2119","Victoria UM-10","Urban","Moderation",14,"Victoria"
"2120","Victoria UM-11","Urban","Moderation",14,"Victoria"
"2121","Victoria UM-12","Urban","Moderation",14,"Victoria"
"2122","Victoria UM-13","Urban","Moderation",14,"Victoria"
"2123","Victoria UM-14","Urban","Moderation",14,"Victoria"
"2124","Victoria UM-15","Urban","Moderation",14,"Victoria"
"2125","Victoria UR-01","Urban","Regular",14,"Victoria"
"2126","Victoria UR-02","Urban","Regular",14,"Victoria"
"2127","Victoria UR-03","Urban","Regular",14,"Victoria"
"2128","Victoria UR-04","Urban","Regular",14,"Victoria"
"2129","Victoria UR-05","Urban","Regular",14,"Victoria"
"2130","Victoria UR-06","Urban","Regular",14,"Victoria"
"2131","Victoria UR-07","Urban","Regular",14,"Victoria"
"2132","Victoria UR-08","Urban","Regular",14,"Victoria"
"2133","Victoria UR-09","Urban","Regular",14,"Victoria"
"2134","Victoria UR-10","Urban","Regular",14,"Victoria"
"2135","Victoria UR-11","Urban","Regular",14,"Victoria"
"2136","Victoria UR-12","Urban","Regular",14,"Victoria"
"2137","Victoria UR-13","Urban","Regular",14,"Victoria"
"2138","Victoria UR-14","Urban","Regular",14,"Victoria"
"2139","Victoria UR-15","Urban","Regular",14,"Victoria"
"2140","Victoria UR-16","Urban","Regular",14,"Victoria"
"2141","Victoria UR-17","Urban","Regular",14,"Victoria"
"2142","Victoria UR-18","Urban","Regular",14,"Victoria"
"2143","Victoria UR-19","Urban","Regular",14,"Victoria"
"2144","Victoria UR-20","Urban","Regular",14,"Victoria"
"2145","Victoria UR-21","Urban","Regular",14,"Victoria"
"2146","Victoria UR-22","Urban","Regular",14,"Victoria"
"2147","Victoria UR-23","Urban","Regular",14,"Victoria"
"2148","Victoria UE-01","Urban","Extreme",14,"Victoria"
"2149","Victoria UE-02","Urban","Extreme",14,"Victoria"
"2150","Victoria UE-03","Urban","Extreme",14,"Victoria"
"2151","Victoria UE-04","Urban","Extreme",14,"Victoria"
"2152","Victoria UE-05","Urban","Extreme",14,"Victoria"
"2153","Victoria UE-06","Urban","Extreme",14,"Victoria"
"2154","Victoria UE-07","Urban","Extreme",14,"Victoria"
"2155","Victoria UE-08","Urban","Extreme",14,"Victoria"
"2156","Victoria UE-09","Urban","Extreme",14,"Victoria"
"2157","Victoria UE-10","Urban","Extreme",14,"Victoria"
"2158","Victoria UE-11","Urban","Extreme",14,"Victoria"
"2159","Victoria UE-12","Urban","Extreme",14,"Victoria"
"2160","Victoria UE-13","Urban","Extreme",14,"Victoria"
"2161","Victoria UE-14","Urban","Extreme",14,"Victoria"
"2162","Victoria UE-15","Urban","Extreme",14,"Victoria"
"2163","Victoria UE-16","Urban","Extreme",14,"Victoria"
"2164","Victoria UE-17","Urban","Extreme",14,"Victoria"
"2165","Victoria UE-18","Urban","Extreme",14,"Victoria"
"2166","Victoria UE-19","Urban","Extreme",14,"Victoria"
"2167","Victoria UE-20","Urban","Extreme",14,"Victoria"
"2168","Victoria UE-21","Urban","Extreme",14,"Victoria"
"2169","Victoria UE-22","Urban","Extreme",14,"Victoria"
"2170","Victoria UE-23","Urban","Extreme",14,"Victoria"
"2171","Victoria UC-01","Urban","Convenience",14,"Victoria"
"2172","Victoria UC-02","Urban","Convenience",14,"Victoria"
"2173","Victoria UC-03","Urban","Convenience",14,"Victoria"
"2174","Victoria UC-04","Urban","Convenience",14,"Victoria"
"2175","Victoria UC-05","Urban","Convenience",14,"Victoria"
"2176","Victoria UC-06","Urban","Convenience",14,"Victoria"
"2177","Victoria UC-07","Urban","Convenience",14,"Victoria"
"2178","Victoria UC-08","Urban","Convenience",14,"Victoria"
"2179","Victoria UC-09","Urban","Convenience",14,"Victoria"
"2180","Victoria UC-10","Urban","Convenience",14,"Victoria"
"2181","Victoria UC-11","Urban","Convenience",14,"Victoria"
"2182","Victoria UC-12","Urban","Convenience",14,"Victoria"
"2183","Victoria UC-13","Urban","Convenience",14,"Victoria"
"2184","Victoria UC-14","Urban","Convenience",14,"Victoria"
"2185","Victoria UC-15","Urban","Convenience",14,"Victoria"
"2186","Victoria UC-16","Urban","Convenience",14,"Victoria"
"2187","Aliqui MA-01","Mix","All Season",2,"Aliqui"
"2188","Aliqui MA-02","Mix","All Season",2,"Aliqui"
"2189","Aliqui MA-03","Mix","All Season",2,"Aliqui"
"2190","Aliqui MA-04","Mix","All Season",2,"Aliqui"
"2191","Aliqui MA-05","Mix","All Season",2,"Aliqui"
"2192","Aliqui MA-06","Mix","All Season",2,"Aliqui"
"2193","Aliqui MA-07","Mix","All Season",2,"Aliqui"
"2194","Aliqui MA-08","Mix","All Season",2,"Aliqui"
"2195","Aliqui MA-09","Mix","All Season",2,"Aliqui"
"2196","Aliqui MA-10","Mix","All Season",2,"Aliqui"
"2197","Aliqui MA-11","Mix","All Season",2,"Aliqui"
"2198","Aliqui MA-12","Mix","All Season",2,"Aliqui"
"2199","Aliqui MA-13","Mix","All Season",2,"Aliqui"
"2200","Aliqui MA-14","Mix","All Season",2,"Aliqui"
"2201","Aliqui MA-15","Mix","All Season",2,"Aliqui"
"2202","Aliqui MA-16","Mix","All Season",2,"Aliqui"
"2203","Aliqui MA-17","Mix","All Season",2,"Aliqui"
"2204","Aliqui RP-01","Rural","Productivity",2,"Aliqui"
"2205","Aliqui RP-02","Rural","Productivity",2,"Aliqui"
"2206","Aliqui RP-03","Rural","Productivity",2,"Aliqui"
"2207","Aliqui RP-04","Rural","Productivity",2,"Aliqui"
"2208","Aliqui RP-05","Rural","Productivity",2,"Aliqui"
"2209","Aliqui RP-06","Rural","Productivity",2,"Aliqui"
"2210","Aliqui RP-07","Rural","Productivity",2,"Aliqui"
"2211","Aliqui RP-08","Rural","Productivity",2,"Aliqui"
"2212","Aliqui RP-09","Rural","Productivity",2,"Aliqui"
"2213","Aliqui RP-10","Rural","Productivity",2,"Aliqui"
"2214","Aliqui RP-11","Rural","Productivity",2,"Aliqui"
"2215","Aliqui RP-12","Rural","Productivity",2,"Aliqui"
"2216","Aliqui RP-13","Rural","Productivity",2,"Aliqui"
"2217","Aliqui RP-14","Rural","Productivity",2,"Aliqui"
"2218","Aliqui RP-15","Rural","Productivity",2,"Aliqui"
"2219","Aliqui RP-16","Rural","Productivity",2,"Aliqui"
"2220","Aliqui RP-17","Rural","Productivity",2,"Aliqui"
"2221","Aliqui RP-18","Rural","Productivity",2,"Aliqui"
"2222","Aliqui RP-19","Rural","Productivity",2,"Aliqui"
"2223","Aliqui RP-20","Rural","Productivity",2,"Aliqui"
"2224","Aliqui RP-21","Rural","Productivity",2,"Aliqui"
"2225","Aliqui RP-22","Rural","Productivity",2,"Aliqui"
"2226","Aliqui RP-23","Rural","Productivity",2,"Aliqui"
"2227","Aliqui RP-24","Rural","Productivity",2,"Aliqui"
"2228","Aliqui RP-25","Rural","Productivity",2,"Aliqui"
"2229","Aliqui RP-26","Rural","Productivity",2,"Aliqui"
"2230","Aliqui RP-27","Rural","Productivity",2,"Aliqui"
"2231","Aliqui RP-28","Rural","Productivity",2,"Aliqui"
"2232","Aliqui RP-29","Rural","Productivity",2,"Aliqui"
"2233","Aliqui RP-30","Rural","Productivity",2,"Aliqui"
"2234","Aliqui RP-31","Rural","Productivity",2,"Aliqui"
"2235","Aliqui RP-32","Rural","Productivity",2,"Aliqui"
"2236","Aliqui RP-33","Rural","Productivity",2,"Aliqui"
"2237","Aliqui RP-34","Rural","Productivity",2,"Aliqui"
"2238","Aliqui RP-35","Rural","Productivity",2,"Aliqui"
"2239","Aliqui RP-36","Rural","Productivity",2,"Aliqui"
"2240","Aliqui RP-37","Rural","Productivity",2,"Aliqui"
"2241","Aliqui RP-38","Rural","Productivity",2,"Aliqui"
"2242","Aliqui RP-39","Rural","Productivity",2,"Aliqui"
"2243","Aliqui RP-40","Rural","Productivity",2,"Aliqui"
"2244","Aliqui RP-41","Rural","Productivity",2,"Aliqui"
"2245","Aliqui RP-42","Rural","Productivity",2,"Aliqui"
"2246","Aliqui RP-43","Rural","Productivity",2,"Aliqui"
"2247","Aliqui RP-44","Rural","Productivity",2,"Aliqui"
"2248","Aliqui RP-45","Rural","Productivity",2,"Aliqui"
"2249","Aliqui RP-46","Rural","Productivity",2,"Aliqui"
"2250","Aliqui RP-47","Rural","Productivity",2,"Aliqui"
"2251","Aliqui RP-48","Rural","Productivity",2,"Aliqui"
"2252","Aliqui RP-49","Rural","Productivity",2,"Aliqui"
"2253","Aliqui RP-50","Rural","Productivity",2,"Aliqui"
"2254","Aliqui RP-51","Rural","Productivity",2,"Aliqui"
"2255","Aliqui RP-52","Rural","Productivity",2,"Aliqui"
"2256","Aliqui RP-53","Rural","Productivity",2,"Aliqui"
"2257","Aliqui RP-54","Rural","Productivity",2,"Aliqui"
"2258","Aliqui RP-55","Rural","Productivity",2,"Aliqui"
"2259","Aliqui RP-56","Rural","Productivity",2,"Aliqui"
"2260","Aliqui RP-57","Rural","Productivity",2,"Aliqui"
"2261","Aliqui RP-58","Rural","Productivity",2,"Aliqui"
"2262","Aliqui RP-59","Rural","Productivity",2,"Aliqui"
"2263","Aliqui RP-60","Rural","Productivity",2,"Aliqui"
"2264","Aliqui RP-61","Rural","Productivity",2,"Aliqui"
"2265","Aliqui RP-62","Rural","Productivity",2,"Aliqui"
"2266","Aliqui RP-63","Rural","Productivity",2,"Aliqui"
"2267","Aliqui RP-64","Rural","Productivity",2,"Aliqui"
"2268","Aliqui RS-01","Rural","Select",2,"Aliqui"
"2269","Aliqui RS-02","Rural","Select",2,"Aliqui"
"2270","Aliqui RS-03","Rural","Select",2,"Aliqui"
"2271","Aliqui RS-04","Rural","Select",2,"Aliqui"
"2272","Aliqui RS-05","Rural","Select",2,"Aliqui"
"2273","Aliqui RS-06","Rural","Select",2,"Aliqui"
"2274","Aliqui RS-07","Rural","Select",2,"Aliqui"
"2275","Aliqui RS-08","Rural","Select",2,"Aliqui"
"2276","Aliqui RS-09","Rural","Select",2,"Aliqui"
"2277","Aliqui RS-10","Rural","Select",2,"Aliqui"
"2278","Aliqui RS-11","Rural","Select",2,"Aliqui"
"2279","Aliqui RS-12","Rural","Select",2,"Aliqui"
"2280","Aliqui RS-13","Rural","Select",2,"Aliqui"
"2281","Aliqui RS-14","Rural","Select",2,"Aliqui"
"2282","Aliqui RS-15","Rural","Select",2,"Aliqui"
"2283","Aliqui RS-16","Rural","Select",2,"Aliqui"
"2284","Aliqui RS-17","Rural","Select",2,"Aliqui"
"2285","Aliqui RS-18","Rural","Select",2,"Aliqui"
"2286","Aliqui UM-01","Urban","Moderation",2,"Aliqui"
"2287","Aliqui UM-02","Urban","Moderation",2,"Aliqui"
"2288","Aliqui UM-03","Urban","Moderation",2,"Aliqui"
"2289","Aliqui UM-04","Urban","Moderation",2,"Aliqui"
"2290","Aliqui UM-05","Urban","Moderation",2,"Aliqui"
"2291","Aliqui UM-06","Urban","Moderation",2,"Aliqui"
"2292","Aliqui UM-07","Urban","Moderation",2,"Aliqui"
"2293","Aliqui UM-08","Urban","Moderation",2,"Aliqui"
"2294","Aliqui UM-09","Urban","Moderation",2,"Aliqui"
"2295","Aliqui UM-10","Urban","Moderation",2,"Aliqui"
"2296","Aliqui UM-11","Urban","Moderation",2,"Aliqui"
"2297","Aliqui UM-12","Urban","Moderation",2,"Aliqui"
"2298","Aliqui UR-01","Urban","Regular",2,"Aliqui"
"2299","Aliqui UR-02","Urban","Regular",2,"Aliqui"
"2300","Aliqui UR-03","Urban","Regular",2,"Aliqui"
"2301","Aliqui UR-04","Urban","Regular",2,"Aliqui"
"2302","Aliqui UR-05","Urban","Regular",2,"Aliqui"
"2303","Aliqui UR-06","Urban","Regular",2,"Aliqui"
"2304","Aliqui UR-07","Urban","Regular",2,"Aliqui"
"2305","Aliqui UR-08","Urban","Regular",2,"Aliqui"
"2306","Aliqui UR-09","Urban","Regular",2,"Aliqui"
"2307","Aliqui UR-10","Urban","Regular",2,"Aliqui"
"2308","Aliqui UR-11","Urban","Regular",2,"Aliqui"
"2309","Aliqui UR-12","Urban","Regular",2,"Aliqui"
"2310","Aliqui UR-13","Urban","Regular",2,"Aliqui"
"2311","Aliqui UR-14","Urban","Regular",2,"Aliqui"
"2312","Aliqui UR-15","Urban","Regular",2,"Aliqui"
"2313","Aliqui UR-16","Urban","Regular",2,"Aliqui"
"2314","Aliqui UR-17","Urban","Regular",2,"Aliqui"
"2315","Aliqui UR-18","Urban","Regular",2,"Aliqui"
"2316","Aliqui UR-19","Urban","Regular",2,"Aliqui"
"2317","Aliqui UR-20","Urban","Regular",2,"Aliqui"
"2318","Aliqui UR-21","Urban","Regular",2,"Aliqui"
"2319","Aliqui UR-22","Urban","Regular",2,"Aliqui"
"2320","Aliqui UR-23","Urban","Regular",2,"Aliqui"
"2321","Aliqui UR-24","Urban","Regular",2,"Aliqui"
"2322","Aliqui UR-25","Urban","Regular",2,"Aliqui"
"2323","Aliqui UR-26","Urban","Regular",2,"Aliqui"
"2324","Aliqui UR-27","Urban","Regular",2,"Aliqui"
"2325","Aliqui UR-28","Urban","Regular",2,"Aliqui"
"2326","Aliqui UR-29","Urban","Regular",2,"Aliqui"
"2327","Aliqui UE-01","Urban","Extreme",2,"Aliqui"
"2328","Aliqui UE-02","Urban","Extreme",2,"Aliqui"
"2329","Aliqui UE-03","Urban","Extreme",2,"Aliqui"
"2330","Aliqui UE-04","Urban","Extreme",2,"Aliqui"
"2331","Aliqui UE-05","Urban","Extreme",2,"Aliqui"
"2332","Aliqui UE-06","Urban","Extreme",2,"Aliqui"
